recno,raj2000,dej2000,vmag,e_vmag,bmag,e_bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
13890474,293.580878,40.427784,13.448,0.019,13.956,0.011,13.603,0.013,13.308,0.056,,,Kepler-1602,293.58084519959,40.42749641572,1.5816,2.741,10.034,-20.45,2.88666147332322E-04
14180786,293.585985,42.929074,14.673,0.029,15.229,0.026,14.838,0.02,14.443,0.058,14.3,0.067,Kepler-434,293.58639331382,42.92889970729,0.8076,-0.79,-8.669,-50.3382,3.46062214200583E-04
14179076,293.600778,42.379641,,,,,16.163,0.067,15.656,0.03,,,Kepler-944,293.60128598372,42.3798034642,0.7694,0.876,-2.886,-14.7916,4.08904692426468E-04
14178877,293.608445,42.197756,14.609,0.021,15.701,0.193,15.134,0.115,14.058,0.064,13.616,0.079,Kepler-1351,293.60870939777,42.197713816370000,4.8916,-48.263,37.35,-1.1812,2.00364975379266E-04
14677354,293.619226,46.413225,14.837,0.047,15.576,0.067,15.141,0.025,14.584,0.019,14.336,0.0,Kepler-1695,293.61926454381,46.413331647410000,1.2099,5.688,16.215,-51.6368,1.09908382751218E-04
14687910,293.623031,47.961831,14.911,0.043,15.594,0.188,15.163,0.113,14.754,0.077,14.558,0.1,Kepler-1594,293.62306379392,47.96191419973000,1.0177,-2.909,-0.347,0.0,8.60489415405427E-05
14171873,293.626131,41.272835,13.044,0.042,13.654,0.039,13.314,0.034,12.911,0.074,12.894,0.092,Kepler-201,293.62604086691,41.27282424933,1.5688,3.162,-5.555,9.9512,6.85897227175962E-05
14171873,293.626131,41.272835,13.044,0.042,13.654,0.039,13.314,0.034,12.911,0.074,12.894,0.092,Kepler-201,293.62604086691,41.27282424933,1.5688,3.162,-5.555,9.9512,6.85897227175962E-05
14674355,293.62953,45.740687,15.795,0.0,16.519,0.051,16.021,0.0,15.575,0.046,15.473,0.0,Kepler-1491,293.6297577965100,45.7406411888,0.449,1.091,-2.77,-14.4036,1.65449587936812E-04
14674355,293.62953,45.740687,15.795,0.0,16.519,0.051,16.021,0.0,15.575,0.046,15.473,0.0,Kepler-1491,293.6297577965100,45.7406411888,0.449,1.091,-2.77,-14.4036,1.65449587936812E-04
14180639,293.636791,42.824854,15.536,0.053,16.636,0.019,16.02,0.032,14.96,0.03,14.582,0.076,Kepler-81,293.6369519349200,42.82493387511,2.8382,-1.404,-24.719,0.8588,1.42521403305839E-04
14180639,293.636791,42.824854,15.536,0.053,16.636,0.019,16.02,0.032,14.96,0.03,14.582,0.076,Kepler-81,293.6369519349200,42.82493387511,2.8382,-1.404,-24.719,0.8588,1.42521403305839E-04
14180639,293.636791,42.824854,15.536,0.053,16.636,0.019,16.02,0.032,14.96,0.03,14.582,0.076,Kepler-81,293.6369519349200,42.82493387511,2.8382,-1.404,-24.719,0.8588,1.42521403305839E-04
14647411,293.639766,44.982184,16.111,0.079,16.892,0.157,16.25,0.0,15.756,0.0,15.546,0.0,Kepler-1881,293.63935817283,44.982489568300000,0.8713,-8.485,12.795,0.0,4.20219895454221E-04
14646909,293.641244,44.657118,15.035,0.036,16.019,0.049,15.459,0.02,14.766,0.055,14.572,0.021,Kepler-57,293.64128913462,44.65704399226,1.5232,4.209,5.842,-19.9498,8.06715850362167E-05
14646909,293.641244,44.657118,15.035,0.036,16.019,0.049,15.459,0.02,14.766,0.055,14.572,0.021,Kepler-57,293.64128913462,44.65704399226,1.5232,4.209,5.842,-19.9498,8.06715850362167E-05
14677343,293.669173,46.379834,15.013,0.01,15.645,0.043,15.232,0.006,14.835,0.015,14.85,0.0,KOI-2513,293.66886170981,46.37925831335,0.5041,2.548,-6.086,11.5035,6.1443767143717E-04
14172358,293.675362,41.295604,12.235,0.051,12.99,0.029,12.578,0.035,12.032,0.066,11.937,0.084,Kepler-517,293.67533176221,41.29534216543000,3.4197,31.773,-31.611,-75.8964,2.62818294835659E-04
14646849,293.676352,44.616065,14.882,0.052,15.712,0.061,15.255,0.069,14.722,0.091,14.598,0.115,Kepler-349,293.6764646757,44.615589828100000,1.0304,0.694,1.713,-21.8609,4.81893520475181E-04
14646849,293.676352,44.616065,14.882,0.052,15.712,0.061,15.255,0.069,14.722,0.091,14.598,0.115,Kepler-349,293.6764646757,44.615589828100000,1.0304,0.694,1.713,-21.8609,4.81893520475181E-04
14678033,293.679193,46.852778,9.53,0.0,10.406,0.173,10.086,0.259,9.295,0.0,9.118,0.0,Kepler-409,293.67917602254,46.85276060529000,14.6811,4.734,-6.251,-28.7623,2.091360562261E-05
14674751,293.681969,45.818006,16.084,0.053,17.079,0.011,16.455,0.038,15.711,0.006,15.562,0.0,Kepler-1030,293.68191016985,45.81758200124,1.3063,-0.055,-13.441,3.4945,4.25976582825004E-04
14690129,293.685729,48.82509,14.282,0.046,15.423,0.056,14.861,0.014,13.925,0.052,13.699,0.076,Kepler-533,293.68573695761000,48.8251214333,3.2836,-7.291,-30.169,2.91,3.18668974433802E-05
14176288,293.708142,41.614988,14.819,0.048,15.593,0.039,15.19,0.026,14.607,0.087,14.577,0.109,Kepler-557,293.70843059791,41.61514826196,0.4717,-2.2,-9.255,-27.9202,2.68770127710475E-04
14687888,293.711671,47.887604,15.061,0.063,16.096,0.378,15.529,0.203,14.649,0.093,14.434,0.064,Kepler-1957,293.71137762741000,47.88750348277000,2.1385,9.089,-13.19,0.0,2.2092356725121E-04
14675756,293.716462,46.226706,11.115,0.033,11.672,0.041,11.339,0.035,10.931,0.033,10.834,0.034,Kepler-1714,293.7164640418,46.22663230898,2.292,0.238,12.863,-16.024,7.37045566754077E-05
14678209,293.725946,47.246963,13.18,0.006,14.018,0.155,13.899,0.561,12.982,0.095,12.84,0.097,Kepler-1199,293.72588869479,47.246998920640000,1.6056,-12.544,-17.914,-45.89,5.29488717717139E-05
14675730,293.728143,46.128919,14.121,0.032,14.689,0.031,14.313,0.025,13.93,0.006,13.785,0.037,Kepler-216,293.72809995424,46.12913976081,0.8455,-4.908,-6.019,5.4211,2.22767369144531E-04
14675730,293.728143,46.128919,14.121,0.032,14.689,0.031,14.313,0.025,13.93,0.006,13.785,0.037,Kepler-216,293.72809995424,46.12913976081,0.8455,-4.908,-6.019,5.4211,2.22767369144531E-04
14191825,293.741829,44.448259,11.738,0.019,12.773,0.018,12.243,0.033,11.451,0.055,11.249,0.07,Kepler-78,293.74172391967,44.44832227415,8.0085,38.195,-16.309,-2.48,9.81370123065227E-05
13883703,293.743686,38.939603,15.203,0.0,16.419,0.0,15.889,0.14,14.938,0.103,14.736,0.0,Kepler-786,293.74394833716000,38.93926762263,2.0102,-4.696,-10.659,-44.76,3.92573352989747E-04
14647562,293.7471,45.107192,14.566,0.029,15.371,0.172,14.802,0.023,14.285,0.023,14.071,0.006,Kepler-561,293.74708564091,45.10720594437,1.572,4.11,-1.83,-17.9353,1.72380806540122E-05
14647562,293.7471,45.107192,14.566,0.029,15.371,0.172,14.802,0.023,14.285,0.023,14.071,0.006,Kepler-561,293.74708564091,45.10720594437,1.572,4.11,-1.83,-17.9353,1.72380806540122E-05
14176554,293.758356,41.871895,12.756,0.025,13.954,0.021,13.328,0.028,12.381,0.053,12.111,0.059,Kepler-56,293.75833832539,41.87185898900000,1.0755,-6.596,-12.081,-53.7406,3.83407032676321E-05
14176554,293.758356,41.871895,12.756,0.025,13.954,0.021,13.328,0.028,12.381,0.053,12.111,0.059,Kepler-56,293.75833832539,41.87185898900000,1.0755,-6.596,-12.081,-53.7406,3.83407032676321E-05
14179789,293.767217,42.829418,15.288,0.061,15.817,0.044,15.429,0.022,15.039,0.043,14.861,0.014,Kepler-1924,293.76739866459,42.82918051917,0.4724,-2.161,-5.662,-8.5023,2.72299964566782E-04
13890110,293.793538,40.241047,15.051,0.0,15.898,0.011,15.375,0.009,14.652,0.064,14.456,0.121,Kepler-1694,293.79357431537,40.24093550334,1.9208,10.572,20.325,0.0,1.14891016379742E-04
14673832,293.796909,45.160876,13.545,0.028,14.526,0.208,13.86,0.017,13.181,0.019,12.873,0.014,Kepler-1993,293.79685947929,45.16072148997,0.97,-0.758,1.064,-19.0878,1.5840649439276E-04
14178725,293.816336,42.212514,15.795,0.053,16.427,0.168,15.977,0.147,15.523,0.134,15.257,0.078,Kepler-708,293.8164535084600,42.21250822034,0.7888,0.911,1.785,-13.3154,8.72252639220305E-05
60099611,293.833017,-28.49839,14.044,0.038,15.483,0.033,14.73,0.032,13.486,0.069,12.493,0.076,K2-147,293.83318671852,-28.49783995581,10.9803,-31.399,-147.502,-24.15,5.69908402734346E-04
14755007,293.833442,50.230298,15.65,0.057,16.563,0.072,16.024,0.067,15.28,0.04,14.996,0.016,Kepler-675,293.83335123182,50.23032590212,1.4582,14.491,5.115,-26.0876,6.44207780894099E-05
14179610,293.834571,42.624925,13.424,0.018,13.787,0.021,13.478,0.005,13.269,0.05,13.158,0.046,Kepler-642,293.83454590415,42.6249548843,1.2856,1.415,-1.603,-28.2666,3.51290373123861E-05
13880602,293.850057,38.397775,14.94,0.0,15.555,0.0,15.258,0.0,14.836,0.15,14.856,0.0,Kepler-1592,293.85063993862,38.39775403415,0.5994,-3.083,-3.761,0.0,4.57340131359011E-04
14678132,293.865302,47.02727,,,,,16.125,0.161,15.397,0.043,15.233,0.186,Kepler-939,293.86560410338,47.02682799469,0.4224,2.219,-3.073,-74.4163,4.87622525391432E-04
14172403,293.879899,41.394,14.943,0.046,15.63,0.037,15.253,0.037,14.769,0.079,14.806,0.163,Kepler-1764,293.87988428677,41.39381831906,0.6441,3.555,4.423,-53.2253,1.8201591241666E-04
14754177,293.881748,49.683141,14.598,0.028,15.247,0.055,14.849,0.073,14.424,0.026,14.378,0.06,Kepler-1041,293.8817323349,49.68313546248,0.6697,0.558,1.498,-17.5302,1.15496035639191E-05
14192320,293.882663,44.637851,14.806,0.033,15.655,0.056,15.227,0.0,14.626,0.0,14.474,0.012,Kepler-608,293.8829051709400,44.63809166656,1.0463,-0.688,-4.648,-27.6469,2.95997179554911E-04
13884973,293.885407,39.519855,12.834,0.0,13.531,0.0,13.133,0.0,12.739,0.128,12.47,0.0,Kepler-1524,293.88538471596,39.519806797320000,2.6081,-5.201,6.485,-26.27,5.11761142361885E-05
13884975,293.885621,39.519744,,,13.654,0.021,,,,,,,Kepler-1524,293.88538471596,39.519806797320000,2.6081,-5.201,6.485,-26.27,1.92785133211334E-04
13884974,293.885596,39.519565,12.942,0.066,13.388,0.043,13.074,0.145,12.782,0.065,12.595,0.02,Kepler-1524,293.88538471596,39.519806797320000,2.6081,-5.201,6.485,-26.27,2.91599565529671E-04
14179322,293.890166,42.52793,13.683,0.022,14.109,0.012,13.771,0.013,13.509,0.042,13.368,0.063,Kepler-208,293.89019583467,42.52797911612,1.2861,0.351,-8.794,-5.1259,5.38126690838766E-05
14179322,293.890166,42.52793,13.683,0.022,14.109,0.012,13.771,0.013,13.509,0.042,13.368,0.063,Kepler-208,293.89019583467,42.52797911612,1.2861,0.351,-8.794,-5.1259,5.38126690838766E-05
14179322,293.890166,42.52793,13.683,0.022,14.109,0.012,13.771,0.013,13.509,0.042,13.368,0.063,Kepler-208,293.89019583467,42.52797911612,1.2861,0.351,-8.794,-5.1259,5.38126690838766E-05
14179322,293.890166,42.52793,13.683,0.022,14.109,0.012,13.771,0.013,13.509,0.042,13.368,0.063,Kepler-208,293.89019583467,42.52797911612,1.2861,0.351,-8.794,-5.1259,5.38126690838766E-05
14756594,293.901507,50.428057,14.682,0.039,15.059,0.175,14.825,0.11,14.494,0.058,14.32,0.078,Kepler-1679,293.90058267565,50.42703397624,1.0942,-0.598,3.894,-51.9932,0.0011803876169997900
14172605,293.929805,41.602922,12.456,0.055,13.08,0.044,12.756,0.045,12.315,0.069,12.257,0.082,Kepler-1715,293.92971247855,41.60285751094,1.9254,3.668,10.96,-35.1336,9.45796037096763E-05
14170079,293.93344,40.590707,13.666,0.069,14.468,0.048,14.018,0.028,13.392,0.08,13.303,0.094,Kepler-1870,293.93348614581,40.59072776611,2.4749,3.791,-5.529,-12.5,4.07329951564571E-05
14172597,293.941605,41.590392,15.858,0.043,16.852,0.057,16.327,0.0,15.57,0.076,15.338,0.026,Kepler-1865,293.94117315387,41.59046527557,1.0697,11.269,-12.013,0.0,3.31189409560396E-04
14687996,293.947672,48.065255,13.062,0.05,14.054,0.134,13.496,0.1,12.798,0.067,12.532,0.089,KOI-7368,293.94761764758000,48.06524983592,3.7853,2.936,2.083,-10.827,3.66880998393432E-05
14756625,293.973199,50.53281,15.893,0.0,17.018,0.0,16.219,0.134,15.249,0.014,,,Kepler-231,293.97335695151,50.53190066061,3.1241,5.068,-12.688,5.7452,9.14865247671326E-04
14756625,293.973199,50.53281,15.893,0.0,17.018,0.0,16.219,0.134,15.249,0.014,,,Kepler-231,293.97335695151,50.53190066061,3.1241,5.068,-12.688,5.7452,9.14865247671326E-04
14673985,293.973227,45.350753,14.853,0.026,15.426,0.05,15.002,0.024,14.654,0.05,14.549,0.0,Kepler-1496,293.97392753677,45.35071340784,0.7547,1.361,0.758,-0.9207,4.93902202099919E-04
13885016,293.98354,39.572927,15.976,0.032,16.556,0.035,16.066,0.019,15.686,0.053,15.529,0.073,Kepler-1682,293.98358376509,39.5728753254,0.8383,-0.191,-6.484,-0.2,6.17114180486972E-05
14677821,293.988727,46.718025,15.27,0.014,15.99,0.012,15.624,0.038,15.062,0.016,14.939,0.086,Kepler-1859,293.98870242685,46.71804843381,0.7497,-4.351,-11.348,-16.7759,2.88611811753887E-05
14677821,293.988727,46.718025,15.27,0.014,15.99,0.012,15.624,0.038,15.062,0.016,14.939,0.086,Kepler-1859,293.98870242685,46.71804843381,0.7497,-4.351,-11.348,-16.7759,2.88611811753887E-05
14676508,294.005239,46.310852,,,,,16.724,0.06,15.77,0.056,,,Kepler-1684,294.00539522588000,46.31066896017,1.6009,3.668,-1.507,-23.8667,2.124822033829E-04
14187490,294.009801,42.880507,15.021,0.021,15.685,0.009,15.243,0.02,14.801,0.068,14.604,0.03,Kepler-1243,294.00945588781000,42.88077794053,1.2893,-10.016,-0.001,22.8553,3.70623172567905E-04
14674810,294.02287,45.853117,15.419,0.043,15.927,0.048,15.548,0.072,15.237,0.027,15.244,0.02,Kepler-31,294.02302910322,45.85308552241,0.6013,-1.007,-7.439,10.748,1.15199406311462E-04
14674810,294.02287,45.853117,15.419,0.043,15.927,0.048,15.548,0.072,15.237,0.027,15.244,0.02,Kepler-31,294.02302910322,45.85308552241,0.6013,-1.007,-7.439,10.748,1.15199406311462E-04
14674810,294.02287,45.853117,15.419,0.043,15.927,0.048,15.548,0.072,15.237,0.027,15.244,0.02,Kepler-31,294.02302910322,45.85308552241,0.6013,-1.007,-7.439,10.748,1.15199406311462E-04
13883655,294.02808,39.052003,13.692,0.115,14.225,0.084,13.897,0.052,13.433,0.089,,,Kepler-544,294.02910029928,39.05183545091,1.0183,-4.856,-10.726,-18.8,8.0986064240162E-04
14673775,294.043149,45.139652,14.697,0.016,15.542,0.163,14.952,0.011,14.404,0.008,14.114,0.008,Kepler-1634,294.04340068133,45.139778166860000,1.6339,-0.274,9.732,-20.8314,2.17796604080202E-04
14676654,294.057334,46.441084,15.996,0.034,16.87,0.035,16.35,0.023,15.757,0.008,15.759,0.0,Kepler-1636,294.05759238077,46.440995475,0.5177,-3.883,-2.577,-34.69,1.9884316894811E-04
14677081,294.068655,46.57915,15.588,0.0,16.737,0.052,16.127,0.0,15.142,0.021,14.835,0.069,Kepler-258,294.06848303481,46.5792640758,1.7396,-11.409,-29.827,-44.7993,1.64270019326E-04
14677081,294.068655,46.57915,15.588,0.0,16.737,0.052,16.127,0.0,15.142,0.021,14.835,0.069,Kepler-258,294.06848303481,46.5792640758,1.7396,-11.409,-29.827,-44.7993,1.64270019326E-04
13884256,294.082747,39.556187,15.118,0.079,16.038,0.105,15.374,0.12,14.89,0.07,14.678,0.026,Kepler-1623,294.08270990952,39.55608471572,1.1181,-2.316,-4.465,0.0,1.0620664182693E-04
14187231,294.083994,42.809366,15.183,0.009,15.88,0.05,15.395,0.026,14.893,0.092,14.742,0.114,Kepler-1780,294.08392239946,42.80957768164000,1.2513,0.98,-15.618,-30.4033,2.18101457304303E-04
14221592,294.103988,45.002048,,,,,15.958,0.0,15.321,0.0,15.019,0.0,Kepler-1917,294.10392197895,45.00141109572,1.1427,-4.722,-13.429,-35.2208,6.38612809009336E-04
13881909,294.110657,38.710322,14.014,0.126,14.621,0.046,14.231,0.017,13.794,0.067,13.628,0.134,Kepler-146,294.11076692152000,38.7102279971,1.3801,-0.701,-1.354,13.56,1.27254409924736E-04
13881909,294.110657,38.710322,14.014,0.126,14.621,0.046,14.231,0.017,13.794,0.067,13.628,0.134,Kepler-146,294.11076692152000,38.7102279971,1.3801,-0.701,-1.354,13.56,1.27254409924736E-04
14155709,294.112896,40.363032,13.658,0.026,14.262,0.006,13.886,0.011,13.47,0.072,13.401,0.094,Kepler-1763,294.11307001474,40.36294994585,1.2998,-5.88,-14.83,0.0,1.5592769393992E-04
14689566,294.121634,48.349457,13.803,0.022,14.972,0.135,14.381,0.094,13.428,0.057,13.112,0.095,Kepler-114,294.12139901023,48.34952547856,3.8725,12.817,63.217,-57.3287,1.70524502366394E-04
14689566,294.121634,48.349457,13.803,0.022,14.972,0.135,14.381,0.094,13.428,0.057,13.112,0.095,Kepler-114,294.12139901023,48.34952547856,3.8725,12.817,63.217,-57.3287,1.70524502366394E-04
14689566,294.121634,48.349457,13.803,0.022,14.972,0.135,14.381,0.094,13.428,0.057,13.112,0.095,Kepler-114,294.12139901023,48.34952547856,3.8725,12.817,63.217,-57.3287,1.70524502366394E-04
14179206,294.136992,42.370036,14.873,0.035,15.459,0.024,15.033,0.058,14.651,0.044,14.484,0.134,Kepler-374,294.13792947254,42.37047828766,0.8065,-6.412,-16.445,6.3141,8.21782524145261E-04
14179206,294.136992,42.370036,14.873,0.035,15.459,0.024,15.033,0.058,14.651,0.044,14.484,0.134,Kepler-374,294.13792947254,42.37047828766,0.8065,-6.412,-16.445,6.3141,8.21782524145261E-04
14179206,294.136992,42.370036,14.873,0.035,15.459,0.024,15.033,0.058,14.651,0.044,14.484,0.134,Kepler-374,294.13792947254,42.37047828766,0.8065,-6.412,-16.445,6.3141,8.21782524145261E-04
13881708,294.149592,38.458298,13.421,0.094,14.068,0.048,13.707,0.027,13.21,0.033,12.977,0.082,Kepler-541,294.1496744792200,38.45826255967,0.9193,-3.931,-12.901,-17.89,7.36709202613384E-05
13880439,294.153046,38.233282,14.791,0.092,15.405,0.043,15.061,0.066,14.462,0.0,14.345,0.147,Kepler-1073,294.15269981393,38.23304045865,1.2052,4.751,11.173,-62.86,3.6371344907142E-04
13880439,294.153046,38.233282,14.791,0.092,15.405,0.043,15.061,0.066,14.462,0.0,14.345,0.147,Kepler-1073,294.15269981393,38.23304045865,1.2052,4.751,11.173,-62.86,3.6371344907142E-04
13880439,294.153046,38.233282,14.791,0.092,15.405,0.043,15.061,0.066,14.462,0.0,14.345,0.147,Kepler-1073,294.15269981393,38.23304045865,1.2052,4.751,11.173,-62.86,3.6371344907142E-04
14172235,294.162921,41.45191,15.534,0.072,16.29,0.021,15.877,0.03,15.325,0.062,15.387,0.0,Kepler-1734,294.16320057059,41.45180518233,0.6488,-5.851,-17.083,-37.5485,2.3429557150532E-04
14677123,294.168661,46.714468,15.412,0.006,16.304,0.076,15.872,0.095,15.178,0.015,15.057,0.1,Kepler-937,294.16880590496,46.71460512259,0.5937,1.321,2.548,-41.6298,1.69332127345472E-04
14677123,294.168661,46.714468,15.412,0.006,16.304,0.076,15.872,0.095,15.178,0.015,15.057,0.1,Kepler-937,294.16880590496,46.71460512259,0.5937,1.321,2.548,-41.6298,1.69332127345472E-04
14155297,294.1712,40.055267,14.162,0.017,14.749,0.011,14.355,0.024,13.978,0.063,13.912,0.078,Kepler-923,294.17108549385,40.05515827013,0.9693,-0.424,-4.893,-20.7,1.39656637919369E-04
14221743,294.189295,45.151343,15.161,0.016,15.877,0.13,15.338,0.04,14.921,0.006,14.744,0.021,Kepler-1149,294.18921808797,45.15157720328,0.8189,-5.848,-11.831,8.4857,2.40402307040462E-04
14170045,294.201591,40.66359,15.445,0.017,16.487,0.028,15.974,0.026,15.101,0.071,14.883,0.016,Kepler-239,294.20211641853000,40.66340865486000,1.5207,-11.61,-17.974,0.0,4.37873223699592E-04
14170045,294.201591,40.66359,15.445,0.017,16.487,0.028,15.974,0.026,15.101,0.071,14.883,0.016,Kepler-239,294.20211641853000,40.66340865486000,1.5207,-11.61,-17.974,0.0,4.37873223699592E-04
14753242,294.218918,49.479216,13.547,0.012,14.19,0.064,13.765,0.03,13.375,0.018,13.313,0.038,Kepler-23,294.21889805373,49.47923683339,1.1395,2.275,3.879,-26.97,2.45352898529387E-05
14753242,294.218918,49.479216,13.547,0.012,14.19,0.064,13.765,0.03,13.375,0.018,13.313,0.038,Kepler-23,294.21889805373,49.47923683339,1.1395,2.275,3.879,-26.97,2.45352898529387E-05
14753242,294.218918,49.479216,13.547,0.012,14.19,0.064,13.765,0.03,13.375,0.018,13.313,0.038,Kepler-23,294.21889805373,49.47923683339,1.1395,2.275,3.879,-26.97,2.45352898529387E-05
14754728,294.224553,50.075632,14.739,0.019,15.455,0.152,14.963,0.027,14.502,0.016,14.322,0.037,Kepler-1839,294.22443886991,50.07557073323,0.8725,0.643,1.245,-9.0871,9.54913139431151E-05
14677105,294.277225,46.675275,13.022,0.026,13.729,0.016,13.362,0.042,12.835,0.02,12.739,0.058,Kepler-1766,294.27729043473,46.67525019213,1.9465,-8.95,-3.51,-24.347,5.12948497335198E-05
14175266,294.279889,42.290611,15.034,0.094,15.716,0.17,15.301,0.116,14.864,0.043,14.691,0.128,Kepler-603,294.28098607612,42.29094281214,0.5455,-3.127,-3.085,-19.527,8.7676304545406E-04
14175266,294.279889,42.290611,15.034,0.094,15.716,0.17,15.301,0.116,14.864,0.043,14.691,0.128,Kepler-603,294.28098607612,42.29094281214,0.5455,-3.127,-3.085,-19.527,8.7676304545406E-04
14175266,294.279889,42.290611,15.034,0.094,15.716,0.17,15.301,0.116,14.864,0.043,14.691,0.128,Kepler-603,294.28098607612,42.29094281214,0.5455,-3.127,-3.085,-19.527,8.7676304545406E-04
15887609,294.290805,60.881461,,,10.129,0.12,,,,,,,TOI-1744,294.29108427785,60.88138246568,8.7787,-1.529,-18.703,-10.16,1.56961598938624E-04
60199312,294.306793,-22.204504,13.119,0.038,13.83,0.009,13.463,0.022,12.953,0.021,12.8,0.027,HATS-10,294.30681391447,-22.20447605854,1.8018,5.297,-2.6,-28.2,3.39951361559236E-05
14188441,294.317048,43.628874,15.684,0.029,16.439,0.058,16.032,0.025,15.535,0.085,,,Kepler-302,294.31696797997,43.629314294860000,0.7011,-6.267,-16.429,0.0,4.44088185175215E-04
14188441,294.317048,43.628874,15.684,0.029,16.439,0.058,16.032,0.025,15.535,0.085,,,Kepler-302,294.31696797997,43.629314294860000,0.7011,-6.267,-16.429,0.0,4.44088185175215E-04
14676188,294.325558,46.002068,13.877,0.019,14.793,0.026,14.271,0.042,13.51,0.015,13.292,0.055,Kepler-326,294.32555747893,46.00223974936,2.0905,5.214,5.762,-16.5218,1.71749741394958E-04
14676188,294.325558,46.002068,13.877,0.019,14.793,0.026,14.271,0.042,13.51,0.015,13.292,0.055,Kepler-326,294.32555747893,46.00223974936,2.0905,5.214,5.762,-16.5218,1.71749741394958E-04
14676188,294.325558,46.002068,13.877,0.019,14.793,0.026,14.271,0.042,13.51,0.015,13.292,0.055,Kepler-326,294.32555747893,46.00223974936,2.0905,5.214,5.762,-16.5218,1.71749741394958E-04
14683609,294.326248,47.217668,15.818,0.006,16.778,0.098,16.267,0.0,15.626,0.0,,,Kepler-941,294.32632836907,47.21756810659000,0.9282,-10.526,-5.124,17.3965,1.13835563508004E-04
